material_id,formula_pretty,energy_above_hull,formation_energy_per_atom,is_stable,density,volume,nsites,band_gap,is_metal,theoretical,working_ion,framework_formula,n_possible_working_ions,pred_average_voltage,pred_max_delta_volume,volume_prediction_valid,pareto
mp-707453,K5NaP3(HO4)3,0.0,-2.385648334908662,True,2.470884158298301,1361.3407540430117,96,4.6396999999999995,False,False,Na,K5P3(HO4)3,1,2.0911095,0.08598875254392624,True,False
mp-694852,K5RbZn4Sn5S17,0.0,-1.0751555280078113,True,2.893808546372561,964.7430930712457,32,1.612,False,True,Zn,K5RbSn5S17,1,1.158806,0.08598875254392624,True,False
mp-691065,K6Ba2CaU6O24,0.0227260375641265,-3.3339334718846154,False,5.902842368535834,1328.6247484563826,78,1.9524000000000004,False,True,Ca,K3BaU3O12,1,1.398157,0.08598875254392624,True,False
mp-1224235,K6Ba2CaU6O24,0.01844111320515296,-3.3382183962435885,False,5.870569214025573,667.9643975865605,39,2.0426,False,True,Ca,K3BaU3O12,1,1.398157,0.08598875254392624,True,False
mp-1198979,K6Na14MgTl18,0.0,-0.11509337712334144,True,5.936480846419444,1191.499987704224,39,0.31320000000000014,False,False,Mg,K3Na7Tl9,2,0.4474303,3.679565668106079,True,False
mp-1211804,K6Na14Tl18Cd,0.0,-0.10560993725155061,True,5.642720629865224,1279.4573370352796,39,0.0020999999999999908,False,True,Na,K6Tl18Cd,1,0.1504164,3.527340888977051,True,False
mp-1211808,K6Na14Tl18Hg,0.008078740344553914,-0.10406373782847403,False,5.715064074663794,1288.882309812602,39,0.0,True,True,Na,K6Tl18Hg,1,0.14883554,2.861640214920044,True,False
mp-1198295,K6Na14Tl18Zn,0.003976645390216582,-0.10234905904642251,False,5.641660446389028,1265.8634317446404,39,0.0,True,False,Zn,K3Na7Tl9,2,0.33711493,3.5382721424102783,True,False
mp-733675,K6Na15Tl18H,0.019080711304688247,-0.09398967763599479,False,5.4844143941063574,1289.6192882269452,40,0.0,True,False,Na,K6Tl18H,1,0.42747337,2.8869211673736572,True,False
mp-541707,K6Na3AlSb4,0.0,-0.4831334323312803,True,2.793648708251651,971.9365225817037,28,0.7282999999999997,False,False,Na,K6AlSb4,1,0.39807123,4.2252888679504395,True,False
mp-6112,K6Na3GaSb4,0.0,-0.4821906846527086,True,2.9378492496785005,972.5471598518964,28,0.6974,False,False,Na,K6GaSb4,1,0.46809012,4.2369208335876465,True,False
mp-1211780,K6Na4Tl13,0.00032271527491256613,-0.10933633140655521,False,6.398210967550265,774.3213070651462,23,0.0,True,True,Na,K6Tl13,1,0.28114763,2.4018399715423584,True,False
mp-555392,K6NaAu2IO8,0.0,-1.4383916841599609,True,4.350454801418921,691.9429042385126,36,1.8901,False,False,Na,K6Au2IO8,1,1.753092,0.08598875254392624,True,False
mp-1223803,K6Zn4Sn5S17,0.0,-1.0693221867499991,True,2.8040980267943247,968.1485509730035,32,1.616719762701649,False,True,Zn,K6Sn5S17,1,1.1567662,0.08598875254392624,True,False
mp-1190467,K6ZnBi5,0.0,-0.47267314895833107,True,4.517337561010755,988.7506931060827,24,0.0,True,False,Zn,K6Bi5,1,0.45063335,1.8992559909820557,True,False
mp-1147618,K6ZnS4,0.0,-1.2667014785227273,True,2.2431513376845618,634.0548290806395,22,2.3903000000000003,False,True,Zn,K3S2,1,0.45869815,3.2696492671966553,True,False
mp-1147626,K6ZnSe4,0.0,-1.2396382407159086,True,2.875658270012484,711.2280330530166,22,1.66165839077456,False,True,Zn,K3Se2,1,0.5149016,2.3985469341278076,True,False
mp-3949,K7LiSi8,0.0,-0.058595948692708344,True,1.7194815519281088,1951.9654482973153,64,1.6927,False,False,Li,K7Si8,1,0.15880816,2.2007620334625244,True,False
mp-1223881,K7Na17(ZnSn2)4,0.0014229632448170548,-0.1503374140055074,False,2.700776908861396,1153.3308384744798,36,0.010999999999999899,False,True,Zn,K7Na17Sn8,2,0.7066626,3.2143146991729736,True,False
mp-1223881,K7Na17(ZnSn2)4,0.0014229632448170548,-0.1503374140055074,False,2.700776908861396,1153.3308384744798,36,0.010999999999999899,False,True,Na,K7(ZnSn2)4,2,0.6720828,3.2143146991729736,True,False
mp-1211990,K7NaGe8,0.0,-0.20617297935183165,True,2.683571823453457,2172.6530943798325,64,1.5638,False,True,Na,K7Ge8,1,0.3618258,2.261698007583618,True,False
mp-1223602,K8CaTe6,0.017809861333333288,-1.244632171083335,False,3.1971332741603686,580.912234221427,15,0.6054156847220631,False,True,Ca,K4Te3,1,0.35469806,2.228233575820923,True,False
mp-2764696,K8CaTe6,0.007566315083334274,-1.2548757173333323,False,3.2622276950726588,569.3207240565712,15,0.615,False,True,Ca,K4Te3,1,0.35469806,2.011596918106079,True,False
mp-1185277,K8Li31Al8O32,0.014991266206488163,-2.3903970955864975,False,2.28435960008576,912.8550523144595,79,0.0,True,True,Li,KAlO4,1,1.621399,0.08598875254392624,True,False
mp-758155,K8Li3Mn4O16,0.029885689274189886,-1.8245088370878761,False,2.588005643203556,519.3035752557865,31,0.0286,False,True,Li,K2MnO4,1,2.220314,0.08598875254392624,True,False
mp-1234506,K8MgMn4O16,0.041472794794066736,-1.802858270162901,False,2.585747748681651,521.9931375842468,29,0.5973999999999999,False,True,Mg,K2MnO4,1,0.566038,0.08598875254392624,True,False
mp-1204657,K8Tl10Zn,0.0,-0.12201292428070332,True,5.436272974896684,1479.6434258565655,38,0.2221000000000002,False,False,Zn,K4Tl5,1,0.24877457,2.2368173599243164,True,False
mp-1223685,K9NaTl13,0.0458300604687496,-0.07067345521577087,False,5.363153551025119,938.723377054932,23,0.0,True,True,Na,K9Tl13,1,0.27409744,1.5311803817749023,True,False
mp-677520,KBa6Zn4(GaO3)7,0.0,-2.4719191219166667,True,5.180725670290804,1249.232989987344,78,2.4644,False,True,Zn,KBa6(GaO3)7,1,0.12531991,0.08598875254392624,True,False
mp-703273,KBaLiZnF6,0.010198934999999132,-3.2772291340583335,False,4.342177017947247,693.6458913428163,50,4.9936,False,True,Li,KBaZnF6,2,4.054263,0.08598875254392624,True,False
mp-703273,KBaLiZnF6,0.010198934999999132,-3.2772291340583335,False,4.342177017947247,693.6458913428163,50,4.9936,False,True,Zn,KBaLiF6,2,1.3315005,0.08598875254392624,True,False
mp-1223441,KBaLiZnF6,0.007384822999999763,-3.2800432460583338,False,4.350720848400044,138.45674557998515,10,5.5617,False,True,Li,KBaZnF6,2,4.054263,0.08598875254392624,True,False
mp-1223441,KBaLiZnF6,0.007384822999999763,-3.2800432460583338,False,4.350720848400044,138.45674557998515,10,5.5617,False,True,Zn,KBaLiF6,2,1.3315005,0.08598875254392624,True,False
mp-18509,KBe3ZnF9,0.0,-3.3111164358750003,True,2.6612081616353707,377.5443196420501,28,6.245900000000001,False,False,Zn,KBe3F9,1,1.3258489,0.08598875254392624,True,False
mp-720856,KCa(H2N)3,0.0,-0.6008382749999996,True,1.7512881448854598,482.60179302712856,44,2.1993,False,False,Ca,K(H2N)3,1,2.0914013,0.08598875254392624,True,False
mp-11625,KCa(PO3)3,0.0,-2.893328516155613,True,2.4100936811707068,435.57097247635977,28,5.047,False,False,Ca,K(PO3)3,1,2.653059,0.08598875254392624,True,False
mp-6813,KCa10(PO4)7,0.0,-3.293435558798913,True,3.006487493979569,1220.2683068532247,92,5.241,False,False,Ca,K(PO4)7,1,3.8864222,0.08598875254392624,True,False
mp-555127,KCa10V7O28,0.0,-2.9898252650489137,True,3.0821408881026393,1340.9258307252408,92,3.8017,False,True,Ca,KV7O28,1,3.6926744,0.08598875254392624,True,False
mp-1200343,KCa2Cd2Sb3,0.0,-0.7008694390312491,True,4.84068325571802,973.3451149014007,32,0.0682999999999998,False,False,Ca,KCd2Sb3,1,0.6187598,2.4384961128234863,True,False
mp-1224080,KCa2Mg2V3O12,0.0,-2.8361058408625004,True,3.2961488711133122,1033.118175185904,80,3.298,False,True,Mg,KCa2V3O12,2,0.9605296,0.08598875254392624,True,False
mp-1224080,KCa2Mg2V3O12,0.0,-2.8361058408625004,True,3.2961488711133122,1033.118175185904,80,3.298,False,True,Ca,KMg2V3O12,2,2.391823,0.08598875254392624,True,False
mp-557195,KCa2Nb3O10,0.004945568124972155,-3.1533925474843754,False,4.007698475154569,924.746947954503,64,1.9567999999999999,False,False,Ca,KNb3O10,1,3.3671017,0.08598875254392624,True,False
mp-1223594,KCa2Nb3O10,0.011587227968721692,-3.146750887640626,False,3.9797061527898516,465.6257008602318,32,1.9878000000000002,False,True,Ca,KNb3O10,1,3.3671017,0.08598875254392624,True,False
mp-697128,KCa2P4H11O18,0.004138977499993146,-2.2071840610992064,False,2.2961082263325374,392.13625075590835,36,5.3355,False,False,Ca,KP4H11O18,1,3.4997244,0.08598875254392624,True,False
mp-1223520,KCa2Ta3O10,0.0394682504910886,-3.3152279424531255,False,5.803054771904025,235.24089264563878,16,2.1790000000000003,False,True,Ca,KTa3O10,1,2.5625358,0.08598875254392624,True,False
mp-555023,KCa4(BO3)3,0.0,-3.1563284085147063,True,3.0390952796381985,410.7100693500769,34,4.586,False,False,Ca,K(BO3)3,1,1.2579935,0.08598875254392624,True,False
mp-1202104,KCa7Si3(O4F)3,0.02460155269229425,-3.4986136850865384,False,3.1283301448667644,693.1157044152991,52,4.7135,False,False,Ca,KSi3(O4F)3,1,3.3944426,0.08598875254392624,True,False
mp-9468,KCa9Mg(PO4)7,0.0,-3.2778954122771737,True,3.1469684910827214,1149.1497447886693,92,5.2794,False,False,Mg,KCa9(PO4)7,2,0.46563432,0.08598875254392624,True,False
mp-9468,KCa9Mg(PO4)7,0.0,-3.2778954122771737,True,3.1469684910827214,1149.1497447886693,92,5.2794,False,False,Ca,KMg(PO4)7,2,3.7334452,0.08598875254392624,True,False
mp-557743,KCaAl2F9,0.0,-3.8582526429935897,True,2.889580883062125,1048.6187611333357,78,7.1437,False,False,Ca,KAl2F9,1,3.958157,0.08598875254392624,True,False
mp-1212119,KCaAs(H4O3)4,0.00505804827419265,-1.541760526927419,False,1.9827840600084485,303.3495784323299,31,4.2389,False,True,Ca,KAs(H4O3)4,1,2.5449395,0.08598875254392624,True,False
mp-773137,KCaBi,0.0,-0.8566283662499975,True,3.872828028091842,247.1039017742372,6,0.8263999999999998,False,True,Ca,KBi,1,0.30871657,1.128625750541687,True,False
mp-998599,KCaBr3,0.0,-2.2694195684500014,True,3.2661236650214356,324.2537852699501,10,4.4047,False,True,Ca,KBr3,1,2.6518705,0.7047128677368164,True,False
mp-1211648,KCaBr3,0.005432399500002294,-2.263987168950001,False,3.1549000289250313,671.3702189186729,20,4.578011511545886,False,True,Ca,KBr3,1,2.6518705,0.5827643871307373,True,False
mp-6867,KCaCO3F,0.0,-2.7901680803214286,True,2.523223847693918,104.10097123019982,7,4.3552,False,False,Ca,KCO3F,1,2.4241421,0.08598875254392624,True,False
mp-1518216,KCaCeBiO6,0.02647767400000056,-2.5991716014749997,False,5.647806297422264,616.5716579726651,40,1.6069999999999998,False,True,Ca,KCeBiO6,1,1.4277691,0.08598875254392624,True,False
mp-998421,KCaCl3,0.018156266500001905,-2.58862612545,False,1.9833080256911342,310.68155861108005,10,5.616299259674404,False,True,Ca,KCl3,1,2.6691146,0.08598875254392624,True,False
mp-998601,KCaCl3,0.045666178500002985,-2.561116213449999,False,1.9488821382944146,158.08478525203168,5,4.7457,False,True,Ca,KCl3,1,2.6691146,0.08598875254392624,True,False
mp-1211589,KCaCl3,0.04573315450000326,-2.561049237449999,False,1.9636226984691714,156.89807138304974,5,4.7635,False,True,Ca,KCl3,1,2.6691146,0.08598875254392624,True,False
mp-1211643,KCaCl3,0.0,-2.60678239195,True,2.1531620235877,572.3463649065128,20,6.3839999999999995,False,True,Ca,KCl3,1,2.6691146,0.08598875254392624,True,False
mp-1212098,KCaCr2F9,0.003969979935903645,-3.34515683350641,False,3.0135888806674913,1170.869930661812,78,3.2258,False,True,Ca,KCr2F9,1,4.432201,0.08598875254392624,True,False
mp-1211692,KCaEr2CuS5,0.0,-2.0169004319749986,True,4.618100996116287,458.5010550995067,20,1.3723000000000005,False,True,Ca,KEr2CuS5,1,1.0174049,0.08598875254392624,True,False
mp-4950,KCaF3,0.023864284499999222,-3.69500302245,False,2.5118832256472943,90.01935657512333,5,6.1392,False,False,Ca,KF3,1,5.3912473,0.08598875254392624,True,False
mp-5926,KCaF3,0.0,-3.7188673069499982,True,2.7223959885362525,332.23397730054904,20,6.6502,False,False,Ca,KF3,1,5.3912473,0.08598875254392624,True,False
mp-643749,KCaF3,0.0020267369999986684,-3.71684056995,False,2.610411931470877,346.4864821349556,20,6.5983,False,False,Ca,KF3,1,5.3912473,0.08598875254392624,True,False
mp-1212124,KCaFe2F9,0.008577363782053204,-3.094308765814102,False,3.016692571604311,1195.088827928347,78,3.4748,False,True,Ca,KFe2F9,1,4.284522,0.08598875254392624,True,False
mp-1105914,KCaH3,0.03674762949999977,-0.4792099780000001,False,1.5315700420728782,356.48780527248573,20,3.3241,False,True,Ca,KH3,1,2.4059489,0.08598875254392624,True,False
mp-1205722,KCaI3,0.011525592999998668,-1.7931168794500016,False,3.740660491037586,408.3048074953539,10,4.0545,False,True,Ca,KI3,1,2.3852851,1.1775987148284912,True,False
mp-682067,KCaNb2O6F,0.009436239772716348,-3.188285797477273,False,4.0911431279178245,308.4605112429234,22,2.7607,False,True,Ca,KNb2O6F,1,2.495886,0.08598875254392624,True,False
mp-676934,KCaNd(PO4)2,0.0,-3.2496452192847984,True,3.6651027623225465,561.8413788914966,39,4.7393,False,True,Ca,KNd(PO4)2,1,1.5372597,0.08598875254392624,True,False
mp-733862,KCaP3(HO2)6,0.044310646956532196,-2.2308373687468936,False,2.269028395412582,1083.509848195033,92,5.230499999999999,False,False,Ca,KP3(HO2)6,1,3.5025065,0.08598875254392624,True,False
mp-995190,KCaSiHO4,0.01567540604166684,-2.7534566179374997,False,2.724697965768603,209.97310671697295,16,4.3515,False,True,Ca,KSiHO4,1,2.48251,0.08598875254392624,True,False
mp-1212044,KCaV2F9,0.018116950288463052,-3.4437090194038458,False,2.9466675562781934,1190.3297819437541,78,2.2395,False,True,Ca,KV2F9,1,2.8753595,0.08598875254392624,True,False
mp-1197966,KLi(BH4)2,0.0028645987500048875,-0.4742694178263894,False,1.0258673160289187,490.29351118693756,48,6.1356,False,False,Li,K(BH4)2,1,1.3266957,0.08598875254392624,True,False
mp-559142,KLi(PO3)2,0.0,-2.7001274273619047,True,2.4635956060159168,1099.9276408161327,80,5.2914,False,False,Li,K(PO3)2,1,2.3547683,0.08598875254392624,True,False
mp-559300,KLi(PO3)2,0.004965808875001088,-2.695161618486904,False,2.4912084094051976,1087.7359327383876,80,6.1115,False,False,Li,K(PO3)2,1,2.3547683,0.08598875254392624,True,False
mp-1178148,KLi(WO3)3,0.03468070537089396,-2.2087579121845247,False,6.1831560793526075,398.3011933895491,28,1.0924,False,True,Li,K(WO3)3,1,1.9451729,0.08598875254392624,True,False
mp-1188395,KLi2(HO)3,0.0,-1.714021090296296,True,1.8787270042778472,183.84780250146343,18,4.2706,False,False,Li,K(HO)3,1,1.7773619,0.08598875254392624,True,False
mp-1223542,KLi2(RuO2)6,0.03586219654763223,-1.515411313519841,False,6.325024192188056,223.5203317174724,21,0.0,True,True,Li,K(RuO2)6,1,2.6896586,0.08598875254392624,True,False
mp-28994,KLi2As,0.0,-0.5819312166041666,True,2.288704516925605,185.59503891257668,8,0.6878,False,False,Li,KAs,1,0.12891103,3.0555474758148193,True,False
mp-558628,KLi2BO3,0.0,-2.4585614590119045,True,2.1632804319898242,343.23951624577074,28,3.999,False,False,Li,KBO3,1,1.2767361,0.08598875254392624,True,False
mp-1297690,KLi2FeO3,0.04872684857142762,-1.8480471955595246,False,2.937645246986339,177.29271357181443,14,3.133,False,True,Li,KFeO3,1,2.038938,0.08598875254392624,True,False
mp-18002,KLi3GeO4,0.0,-2.234858861361111,True,3.1960927522592364,408.4909395238544,36,3.9368,False,False,Li,KGeO4,1,1.4402711,0.08598875254392624,True,False
mp-559106,KLi3PbO4,0.0,-1.8447578502499995,True,4.712084685778703,233.3726605412018,18,1.69352049517411,False,False,Li,KPbO4,1,2.2459605,0.08598875254392624,True,False
mp-6844,KLi3Si12(SnO15)2,0.0,-3.035673169734375,True,2.8540997835576083,1296.6754419266458,96,4.4356,False,False,Li,KSi12(SnO15)2,1,3.3563418,0.08598875254392624,True,False
mp-1211498,KLi3SiO4,0.0,-2.613072448583333,True,2.486538375502236,406.04118132182225,36,4.875699999999999,False,True,Li,KSiO4,1,1.2280793,0.08598875254392624,True,False
mp-1211546,KLi3TiO4,0.0,-2.6511318892314812,True,2.5723380828747437,443.576527267041,36,4.6824,False,True,Li,KTiO4,1,1.4658766,0.08598875254392624,True,False
mp-16055,KLi3Zr2(Si2O5)6,0.0,-3.257958072026041,True,2.653218275012504,1326.0404633453634,96,5.1498,False,False,Li,KZr2(Si2O5)6,1,2.9640796,0.08598875254392624,True,False
mp-557268,KLi4AlO4,0.0,-2.410383530683333,True,2.285334336140965,917.5090798571722,80,3.9726,False,False,Li,KAlO4,1,1.621399,0.08598875254392624,True,False
mp-756561,KLi4FeO5,0.04857370250000059,-1.776893787325758,False,2.9332391626115153,229.50628361882409,22,0.0,True,True,Li,KFeO5,1,3.1813314,0.08598875254392624,True,False
mp-556902,KLi4NbO5,0.0,-2.4980947432348497,True,3.178781585785459,250.49866955724949,22,3.7769999999999997,False,False,Li,KNbO5,1,1.8781487,0.08598875254392624,True,False
mp-23582,KLi6BiO6,0.0,-1.9852024683750007,True,4.324391699236221,148.11446344463306,14,1.4216000000000002,False,False,Li,KBiO6,1,3.5075517,0.08598875254392624,True,False
mp-14466,KLi6IrO6,0.0,-1.8884406683749997,True,4.282237198600788,143.07210161759673,14,0.0,True,False,Li,KIrO6,1,2.7838578,0.08598875254392624,True,False
mp-9059,KLi6TaO6,0.0,-2.48958605889881,True,4.08047979945466,145.56029947162014,14,4.3852,False,False,Li,KTaO6,1,2.4400148,0.08598875254392624,True,False
mp-6253,KLiBeF4,0.0,-3.352823064369047,True,2.3316268738542414,186.65550834556768,14,6.8529,False,False,Li,KBeF4,1,3.2646275,0.08598875254392624,True,False
mp-562137,KLiCO3,0.0,-2.1893722525972223,True,2.1627973088661445,325.6841102340035,24,4.5495,False,False,Li,KCO3,1,1.0940548,0.08598875254392624,True,False
mp-753408,KLiCoO2,0.009855603562498594,-1.5843800291166672,False,3.4173162489671873,133.1139233817224,10,1.7016,False,True,Li,KCoO2,1,1.51337,0.08598875254392624,True,False
mp-555206,KLiCrO4,0.0,-2.0844041663333326,True,2.4308132282952553,885.5048962951688,56,2.8533999999999997,False,False,Li,KCrO4,1,2.2763512,0.08598875254392624,True,False
mp-1211571,KLiDy2(MoO4)4,0.017890151770856733,-2.528025467663195,False,5.08184214790478,660.5698242728556,48,3.280905527415067,False,True,Li,KDy2(MoO4)4,1,2.6269784,0.08598875254392624,True,False
mp-1211461,KLiDyF5,0.0,-3.808462277781249,True,4.68092655796017,430.7058464752704,32,8.197600000000001,False,True,Li,KDyF5,1,4.081083,0.08598875254392624,True,False
mp-1211563,KLiEr2(MoO4)4,0.014006997326383441,-2.5280987591909727,False,5.210938915779376,650.2708343171984,48,3.2596043196120927,False,True,Li,KEr2(MoO4)4,1,2.4705923,0.08598875254392624,True,False
mp-1211850,KLiGd2(MoO4)4,0.01695821302084255,-2.5136695000243066,False,4.951684734236294,670.8909053130369,48,2.9099,False,True,Li,KGd2(MoO4)4,1,2.4837918,0.08598875254392624,True,False
mp-1211585,KLiGdF5,0.0,-3.766692352885417,True,4.448843838561199,445.3361787650965,32,6.4852,False,True,Li,KGdF5,1,3.542267,0.08598875254392624,True,False
mp-760342,KLiH2WO5,0.004747120666667826,-1.9950807288083332,False,3.729581426957918,1110.9217703351087,80,4.9734,False,False,Li,KH2WO5,1,1.0538435,0.08598875254392624,True,False
mp-1211688,KLiHo2(MoO4)4,0.018801412708358,-2.5271409166909726,False,5.124869538341977,658.1736597640355,48,3.2260417578920473,False,True,Li,KHo2(MoO4)4,1,2.5436447,0.08598875254392624,True,False
mp-1211661,KLiLu2(MoO4)4,0.04684024885415994,-2.5246886057881945,False,5.372676092746974,640.2245878094753,48,3.1597166826633902,False,True,Li,KLu2(MoO4)4,1,2.7342114,0.08598875254392624,True,False
mp-1211480,KLiLuF5,0.0,-3.81768191215625,True,5.11769542316215,410.1280018002371,32,8.2681,False,True,Li,KLuF5,1,3.4035912,0.08598875254392624,True,False
mp-1189006,KLiMn2(SiO3)4,0.0006313264625763537,-2.827332989822269,False,3.2519382326486657,235.01781623643242,20,1.8182,False,False,Li,KMn2(SiO3)4,1,3.1579306,0.08598875254392624,True,False
mp-753940,KLiMnS2,0.0,-1.230994826702873,True,2.4995480942779977,109.686705995288,5,0.5546000000000002,False,True,Li,KMnS2,1,0.82817906,3.4558255672454834,True,False
mp-1211965,KLiMoO4,0.00037308607142882977,-2.2507667836547616,False,2.760658377109769,1486.7439995373018,84,4.5186,False,True,Li,KMoO4,1,1.6763438,0.08598875254392624,True,False
mp-581225,KLiNd2(MoO4)4,0.0,-2.517242559399307,True,4.60925214466244,701.9878678343489,48,3.4236999999999997,False,False,Li,KNd2(MoO4)4,1,2.7355258,0.08598875254392624,True,False
mp-8430,KLiS,0.0,-1.3818549060277776,True,2.0099053388363597,129.05606955174886,6,3.0571,False,False,Li,KS,1,0.09058983,3.674987554550171,True,False
mp-722181,KLiS,0.048966201666666986,-1.3328887043611106,False,1.9245243688758233,134.78160494939067,6,2.7753,False,False,Li,KS,1,0.09058983,2.54809832572937,True,False
mp-6179,KLiSO4,0.00019388714285728526,-2.3024945475833323,False,2.273292544451506,207.59823217094666,14,5.3221,False,False,Li,KSO4,1,2.656904,0.08598875254392624,True,False
mp-6318,KLiSO4,7.57285714287903e-05,-2.302612706154761,False,2.274020087210311,207.53181385238992,14,5.3179,False,False,Li,KSO4,1,2.656904,0.08598875254392624,True,False
mp-6800,KLiSO4,0.0,-2.3026884347261896,True,2.274655095198715,207.47387787786687,14,5.3245,False,False,Li,KSO4,1,2.656904,0.08598875254392624,True,False
mp-560614,KLiSO4,0.008812724642857539,-2.293875710083332,False,2.241374304275991,421.1090602182746,28,5.260300000000001,False,False,Li,KSO4,1,2.656904,0.08598875254392624,True,False
mp-8756,KLiSe,0.0,-1.3636545726423612,True,2.842587952538529,146.04031586940903,6,2.5249,False,False,Li,KSe,1,0.1743648,3.77687931060791,True,False
mp-558102,KLiSi2O5,0.0,-2.976013061731481,True,2.4614208952877794,245.84364329697678,18,4.7068,False,False,Li,KSi2O5,1,1.363975,0.08598875254392624,True,False
mp-1211510,KLiSm2(MoO4)4,0.008683669479191636,-2.521801934190974,False,4.790295829211884,683.9401812009011,48,3.3373661510117913,False,True,Li,KSm2(MoO4)4,1,2.700335,0.08598875254392624,True,False
mp-1178142,KLiSnO2,0.030246993000004885,-1.8079560371166656,False,3.4905629598574155,187.19496570783787,10,2.0401,False,True,Li,KSnO2,1,1.7407824,0.08598875254392624,True,False
mp-1211713,KLiTb2(MoO4)4,0.01720955421877335,-2.5288651766215295,False,5.0196051197294596,664.0299607616623,48,3.314604013861609,False,True,Li,KTb2(MoO4)4,1,2.5773067,0.08598875254392624,True,False
mp-4495,KLiTe,0.0,-1.209200204083335,True,3.200429825654706,180.18507341646608,6,2.4134,False,False,Li,KTe,1,0.3906645,2.7025387287139893,True,False
mp-776444,KLiTi2(PO5)2,0.01970143442707606,-3.0310874166584822,False,2.7080754729785266,892.091348596104,64,3.1523000000000003,False,True,Li,KTi2(PO5)2,1,1.3608297,0.08598875254392624,True,False
mp-1211810,KLiTm2(MoO4)4,0.014392430052078353,-2.5302160550243067,False,5.23780759701234,649.0594661960404,48,3.200419949128862,False,True,Li,KTm2(MoO4)4,1,2.4805467,0.08598875254392624,True,False
mp-1194722,KLiTmF5,0.0022220041666658474,-3.820870129447918,False,4.6833663353904775,439.6067521362697,32,7.3862000000000005,False,False,Li,KTmF5,1,3.9523263,0.08598875254392624,True,False
mp-1212005,KLiWO4,0.0,-2.3083242163928563,True,3.893420233834968,1504.0577526020445,84,4.7976,False,True,Li,KWO4,1,1.0958192,0.08598875254392624,True,False
mp-1211586,KLiY2(MoO4)4,0.030081301458340093,-2.516057845649307,False,4.323094050467895,663.434034944856,48,3.282204888983651,False,True,Li,KY2(MoO4)4,1,2.4460564,0.08598875254392624,True,False
mp-556237,KLiYF5,0.0002502279513887373,-3.7852402703854167,False,3.3446248717255065,456.63673767128444,32,7.1638,False,False,Li,KYF5,1,3.5549445,0.08598875254392624,True,False
mp-1196153,KLiYF5,0.001359752795139002,-3.7841307455416664,False,3.3116457374045525,922.3683396497313,64,7.030099999999999,False,False,Li,KYF5,1,3.5549445,0.08598875254392624,True,False
mp-1211625,KLiYbF5,0.0,-3.841565339739585,True,5.0525381601228805,412.8837222932999,32,8.2432,False,True,Li,KYbF5,1,4.067407,0.08598875254392624,True,False
mp-1223469,KLiZn3O4,0.0,-1.8131217433981475,True,4.363692809418538,116.54421921087841,9,1.5200999999999998,False,True,Li,KZn3O4,2,2.297779,0.08598875254392624,True,False
mp-1223469,KLiZn3O4,0.0,-1.8131217433981475,True,4.363692809418538,116.54421921087841,9,1.5200999999999998,False,True,Zn,KLiO4,2,0.5876345,0.08598875254392624,True,False
mp-551092,KLiZnO2,0.0,-1.8095527191166667,True,3.5567757745896595,133.94125970775025,10,2.1715,False,False,Li,KZnO2,2,1.8405908,0.08598875254392624,True,False
mp-551092,KLiZnO2,0.0,-1.8095527191166667,True,3.5567757745896595,133.94125970775025,10,2.1715,False,False,Zn,KLiO2,2,0.7927623,0.08598875254392624,True,False
mp-554164,KLiZnP2O7,0.0,-2.6130137626974204,True,2.7930422471396024,678.6921208654957,48,4.2904,False,False,Li,KZnP2O7,2,2.691925,0.08598875254392624,True,False
mp-554164,KLiZnP2O7,0.0,-2.6130137626974204,True,2.7930422471396024,678.6921208654957,48,4.2904,False,False,Zn,KLiP2O7,2,0.6438069,0.08598875254392624,True,False
mp-1223686,KLiZnP2O7,0.001312743541665995,-2.611701019155754,False,2.826788044428227,670.5899899762495,48,4.2648,False,True,Li,KZnP2O7,2,2.691925,0.08598875254392624,True,False
mp-1223686,KLiZnP2O7,0.001312743541665995,-2.611701019155754,False,2.826788044428227,670.5899899762495,48,4.2648,False,True,Zn,KLiP2O7,2,0.6438069,0.08598875254392624,True,False
mp-774907,KLiZnS2,0.0,-1.3207781351166659,True,2.7597710445236903,105.644498076425,5,2.4361,False,True,Li,KZnS2,2,0.7907958,5.1586384773254395,True,False
mp-774907,KLiZnS2,0.0,-1.3207781351166659,True,2.7597710445236903,105.644498076425,5,2.4361,False,True,Zn,KLiS2,2,1.0122164,5.1586384773254395,True,False
mp-14058,KMg(PO3)3,0.0,-2.802440528655613,True,2.569343953991605,388.1860509368622,28,4.9473,False,False,Mg,K(PO3)3,1,1.4734226,0.08598875254392624,True,False
mp-1211428,KMg2(PO4)2,0.045868491658656474,-2.7834380847335156,False,2.0979069756812914,439.53366686139094,26,0.0,True,True,Mg,K(PO4)2,1,2.3020205,0.08598875254392624,True,False
mp-1224176,KMg2As2H31O23,0.01738264179377591,-1.4829220599322033,False,1.9137088268826363,552.5419697725783,59,4.415,False,True,Mg,KAs2H31O23,1,1.4486446,0.08598875254392624,True,False
mp-561861,KMg2V3(CuO6)2,0.03154622544998187,-2.234244228612499,False,3.617778888285574,513.722323641296,40,0.0,True,False,Mg,KV3(CuO6)2,1,1.9102623,0.08598875254392624,True,False
mp-1211275,KMg3(SiO3)4,0.04521557820833788,-3.0422913541125,False,2.7747317941682272,249.16364449121775,20,1.1338,False,True,Mg,K(SiO3)4,1,1.9476308,0.08598875254392624,True,False
