material_id	formula_pretty	energy_above_hull	formation_energy_per_atom	is_stable	density	volume	nsites	band_gap	is_metal	theoretical	working_ion	framework_formula	n_possible_working_ions	pred_average_voltage	pred_max_delta_volume	volume_prediction_valid	pareto
mp-1112149	Cs2NaInI6	0.045271321	-1.285723833	False	4.177172976	463.1370473	10	0.7021	False	True	Na	Cs2InI6	1	2.235406	0.649789155	True	False
mp-1112014	Cs2NaIrF6	0.009965749	-2.535876718	False	5.579380879	177.0867064	10	2.2607	False	True	Na	Cs2IrF6	1	3.5079637	0.085988753	True	False
mp-1079096	Cs2NaLaBr6	0.006555198	-2.190014561	False	3.721083922	404.8081352	10	3.8471	False	False	Na	Cs2LaBr6	1	1.9899669	0.646393061	True	False
mp-1080017	Cs2NaLaCl6	0.00385671	-2.50980301	False	3.061192763	347.3970418	10	4.6183	False	False	Na	Cs2LaCl6	1	2.0725973	0.085988753	True	False
mp-989559	Cs2NaLiF6	0	-2.427560888	True	3.949090303	172.286804	10	0	True	True	Li	Cs2NaF6	2	3.3148606	0.085988753	True	False
mp-989559	Cs2NaLiF6	0	-2.427560888	True	3.949090303	172.286804	10	0	True	True	Na	Cs2LiF6	2	3.573567	0.085988753	True	False
mp-1111824	Cs2NaLuCl6	0	-2.499185081	True	3.548337132	316.5795266	10	5.494009775	False	True	Na	Cs2LuCl6	1	1.7336557	0.085988753	True	False
mp-989568	Cs2NaMgF6	0	-2.958646665	True	4.062205259	174.5873737	10	0	True	True	Mg	Cs2NaF6	2	1.3537449	0.085988753	True	False
mp-989568	Cs2NaMgF6	0	-2.958646665	True	4.062205259	174.5873737	10	0	True	True	Na	Cs2MgF6	2	3.6870143	0.085988753	True	False
mp-554858	Cs2NaMnF6	0.04406124	-2.922295961	False	4.14559192	366.6917198	20	0	True	False	Na	Cs2MnF6	1	3.943033	0.085988753	True	False
mp-1112145	Cs2NaNdBr6	0	-2.152428137	True	3.81296721	397.3772856	10	4.128021721	False	True	Na	Cs2NdBr6	1	1.6400865	0.646109223	True	False
mp-1111821	Cs2NaNdCl6	0	-2.475815189	True	3.15452543	339.9277801	10	4.994303734	False	True	Na	Cs2NdCl6	1	1.8446894	0.085988753	True	False
mp-1110981	Cs2NaNdF6	0	-3.525438977	True	4.730729458	192.0147474	10	6.7399	False	True	Na	Cs2NdF6	1	3.3325918	0.085988753	True	False
mp-989556	Cs2NaPbF6	0	-2.769256501	True	5.017248645	201.8863549	10	0	True	True	Na	Cs2PbF6	1	4.199681	0.085988753	True	False
mp-1112146	Cs2NaPrBr6	0	-2.14825008	True	3.762403292	401.2461249	10	4.125216046	False	True	Na	Cs2PrBr6	1	1.9639739	0.646231771	True	False
mp-1111820	Cs2NaPrCl6	0	-2.469192576	True	3.101558637	343.9477157	10	4.967603511	False	True	Na	Cs2PrCl6	1	2.0081606	0.085988753	True	False
mp-1110980	Cs2NaPrF6	0	-3.510974402	True	4.362479091	206.9541158	10	6.6211	False	True	Na	Cs2PrF6	1	3.2286596	0.085988753	True	False
mp-1112144	Cs2NaPrI6	0	-1.681292552	True	3.969302475	498.3057991	10	3.1158	False	True	Na	Cs2PrI6	1	1.7771361	0.652730584	True	False
mp-1111979	Cs2NaRhF6	0	-2.619747358	True	4.774545746	175.8761971	10	1.9082	False	True	Na	Cs2RhF6	1	3.8182995	0.085988753	True	False
mp-1112013	Cs2NaRuF6	0	-2.609295034	True	4.738768267	176.560866	10	0	True	True	Na	Cs2RuF6	1	3.8964207	0.085988753	True	False
mp-1112140	Cs2NaSbI6	0.029831639	-1.237659143	False	4.07879303	477.1340458	10	2.0998	False	True	Na	Cs2SbI6	1	2.29618	0.651669204	True	False
mp-1112534	Cs2NaScBr6	0	-2.090647528	True	3.768296373	358.3364996	10	3.10610086	False	True	Na	Cs2ScBr6	1	1.9320844	0.085988753	True	False
mp-1111433	Cs2NaScCl6	0	-2.430185655	True	2.992289197	303.2602596	10	3.889401109	False	True	Na	Cs2ScCl6	1	2.2457793	0.085988753	True	False
mp-6204	Cs2NaScF6	0	-3.560331981	True	4.089244378	181.8187726	10	6.8066	False	False	Na	Cs2ScF6	1	3.0503118	0.085988753	True	False
mp-1112141	Cs2NaScI6	0	-1.608572186	True	4.182400351	434.8208395	10	2.5826	False	True	Na	Cs2ScI6	1	1.7983787	0.647681117	True	False
mp-580541	Cs2NaSmCl6	0	-2.484571766	True	3.383036106	319.9699829	10	5.1745	False	False	Na	Cs2SmCl6	1	1.7006892	0.085988753	True	False
mp-1205868	Cs2NaSmF6	0	-3.549381618	True	4.580477927	200.5312577	10	6.9248	False	True	Na	Cs2SmF6	1	3.0089128	0.085988753	True	False
mp-989574	Cs2NaSrF6	0.024288243	-3.012911801	False	3.873822594	210.2178814	10	0	True	True	Na	Cs2SrF6	1	3.323434	0.085988753	True	False
mp-568670	Cs2NaTbCl6	0	-2.496450905	True	3.354424099	326.9393108	10	5.2046	False	False	Na	Cs2TbCl6	1	2.099082	0.085988753	True	False
mp-1206873	Cs2NaTbF6	0	-3.58304813	True	5.095066888	183.0696473	10	8.0751	False	True	Na	Cs2TbF6	1	3.5216472	0.085988753	True	False
mp-15634	Cs2NaTiF6	0.000447147	-3.292909951	False	4.049341208	369.6084526	20	0	True	False	Na	Cs2TiF6	1	2.9093318	0.085988753	True	False
mp-562050	Cs2NaTiF6	0	-3.293357098	True	4.126227034	544.0820605	30	0	True	False	Na	Cs2TiF6	1	2.9093318	0.085988753	True	False
mp-1112138	Cs2NaTlBr6	0.019612054	-1.571439963	False	4.257773078	379.3188384	10	1.00934229	False	True	Na	Cs2TlBr6	1	2.715739	0.085988753	True	False
mp-1112527	Cs2NaTlCl6	0	-1.834522536	True	3.640205028	322.008732	10	1.917835451	False	True	Na	Cs2TlCl6	1	2.8174894	0.085988753	True	False
mp-13800	Cs2NaTlF6	0	-2.717695459	True	5.210618575	193.4965658	10	3.6182	False	False	Na	Cs2TlF6	1	4.213634	0.085988753	True	False
mp-1112567	Cs2NaTmCl6	0	-2.500340485	True	3.486869475	319.2873189	10	5.448703261	False	True	Na	Cs2TmCl6	1	1.8406787	0.085988753	True	False
mp-23108	Cs2NaUCl6	0	-2.241437678	True	3.609828866	340.1955329	10	0.4955	False	False	Na	Cs2UCl6	1	2.0366704	0.085988753	True	False
mp-561500	Cs2NaVF6	0	-3.087069107	True	4.105015952	367.0829566	20	0	True	False	Na	Cs2VF6	1	3.198528	0.085988753	True	False
mp-19447	Cs2NaVO4	0	-2.289819044	True	4.09220168	327.6601298	16	3.9543	False	False	Na	Cs2VO4	1	1.1255121	0.085988753	True	False
mp-571467	Cs2NaYBr6	0	-2.15797341	True	3.731732442	381.4042788	10	4.2066	False	False	Na	Cs2YBr6	1	1.9464772	0.085988753	True	False
mp-23120	Cs2NaYCl6	0	-2.491638326	True	3.016930609	324.9736619	10	5.0774	False	False	Na	Cs2YCl6	1	2.1602042	0.085988753	True	False
mp-13925	Cs2NaYF6	0	-3.573000118	True	4.192216784	194.7613935	10	6.8639	False	False	Na	Cs2YF6	1	3.085051	0.085988753	True	False
mp-1112137	Cs2NaYI6	0	-1.678576219	True	3.971679613	476.2658636	10	3.1536	False	True	Na	Cs2YI6	1	1.7504499	0.650807261	True	False
mp-567172	Cs2NaYbCl6	0	-2.400583375	True	3.721422275	300.995412	10	0	True	False	Na	Cs2YbCl6	1	1.912571	0.085988753	True	False
mp-505633	Cs2Zn3S4	0	-1.151094766	True	4.235004245	462.9099169	18	2.6945	False	False	Zn	CsS2	1	1.0627208	0.085988753	True	False
mp-1196256	Cs2Zn5P6(HO2)14	0.004084791	-2.037329939	False	2.911863149	707.5830404	55	4.296	False	False	Zn	CsP3(HO2)7	1	1.789461	0.085988753	True	False
mp-1199216	Cs2ZnBi2S5	0	-0.91906243	True	5.023996157	1202.444992	40	2.0086	False	False	Zn	Cs2Bi2S5	1	1.3030326	0.085988753	True	False
mp-1193173	Cs2ZnBr4	0	-1.779485216	True	3.994679831	1082.177788	28	4.5334	False	False	Zn	CsBr2	1	1.8413279	0.170851022	True	False
mp-540578	Cs2ZnCl4	0	-2.041087302	True	3.323244077	945.4472062	28	4.5412	False	False	Zn	CsCl2	1	2.2954779	0.085988753	True	False
mp-570545	Cs2ZnFe(CN)6	0.011188616	-0.276310245	False	3.159458811	285.477325	16	4.151201298	False	True	Zn	Cs2Fe(CN)6	1	0.5492911	0.085988753	True	False
mp-1194749	Cs2ZnGe3Se8	0	-0.912048649	True	4.048113426	1937.49273	56	1.3992	False	False	Zn	Cs2Ge3Se8	1	0.6597195	1.149317861	True	False
mp-779814	Cs2ZnH12(SO7)2	0	-1.628007154	True	2.94110153	713.0154728	62	5.6687	False	False	Zn	CsH6SO7	1	0.6957022	0.085988753	True	False
mp-779742	Cs2ZnH12(SeO7)2	0	-1.425941397	True	3.008006202	800.7080622	62	3.767	False	False	Zn	CsH6SeO7	1	1.5970156	0.085988753	True	False
mp-1181768	Cs2ZnH4	0	-0.326768625	True	3.605605971	617.5921496	28	3.882164757	False	False	Zn	CsH2	1	0.60581774	0.085988753	True	False
mp-1192802	Cs2ZnI4	0.000701317	-1.395153891	False	4.161221403	1338.955828	28	3.17922693	False	False	Zn	CsI2	1	1.3671024	0.773705542	True	False
mp-1204449	Cs2ZnI4	0	-1.395855208	True	3.912447266	4272.281212	84	3.224	False	False	Zn	CsI2	1	1.3671024	0.6363644	True	False
mp-504601	Cs2ZnO2	0	-1.526711925	True	5.042636183	956.8627619	40	1.7129	False	False	Zn	Cs2O2	1	0.663508	0.085988753	True	False
mp-1194701	Cs2ZnSn3Se8	0	-0.941673693	True	4.250306895	2061.310623	56	1.2553	False	False	Zn	Cs2Sn3Se8	1	1.1173012	1.093705177	True	False
mp-1213703	Cs3Ca2Cl7	0	-2.579288283	True	2.946407053	409.7478302	12	5.8921	False	True	Ca	Cs3Cl7	1	2.5511796	0.085988753	True	False
mp-1198664	Cs3CaFe(P2O7)2	0	-2.735749687	True	3.536738251	1582.302389	92	2.1396	False	False	Ca	Cs3Fe(P2O7)2	1	2.2628207	0.085988753	True	False
mp-1213966	Cs3Li2Al(MoO4)4	0.006696491	-2.311197851	False	3.660794076	979.1701389	52	4.2898	False	True	Li	Cs3Al(MoO4)4	1	1.944997	0.085988753	True	False
mp-1080005	Cs3Li2Br5	0.021374474	-1.944011396	False	3.75199124	359.4236158	10	4.5306	False	True	Li	Cs3Br5	1	1.6101922	0.085988753	True	False
mp-2763849	Cs3Li2Br5	0.000447194	-1.920810665	False	3.930781799	343.0753288	10	5.08	False	True	Li	Cs3Br5	1	1.6101922	0.098630518	True	False
mp-570756	Cs3Li2Cl5	0.027990974	-2.182785016	False	3.196718978	306.4051467	10	5.0645	False	True	Li	Cs3Cl5	1	1.3475323	0.085988753	True	False
mp-558728	Cs3Li2F5	0.043857673	-2.926798493	False	4.128959448	204.1370602	10	5.7273	False	True	Li	Cs3F5	1	2.1770492	0.085988753	True	False
mp-1213707	Cs3Li2Fe(MoO4)4	0.016628485	-2.135014098	False	3.742790503	983.329965	52	2.9686	False	True	Li	Cs3Fe(MoO4)4	1	2.1936524	0.085988753	True	False
mp-573196	Cs3Li2Ga(MoO4)4	0.005336923	-2.195581127	False	3.816953503	976.2990233	52	4.0242	False	False	Li	Cs3Ga(MoO4)4	1	1.9102498	0.085988753	True	False
mp-1181918	Cs3Li2I5	0.016587095	-1.589830285	False	3.916374011	887.9564806	20	4.4828	False	True	Li	Cs3I5	1	1.3084279	1.042675495	True	False
mp-1019615	Cs3Li4(BO2)7	0	-2.693396768	True	3.110218004	1163.068353	84	4.5217	False	False	Li	Cs3(BO2)7	1	0.67824805	0.085988753	True	False
mp-1189357	Cs3LiBr4	0.046265138	-1.951493566	False	3.476078113	692.933072	16	4.035	False	True	Li	Cs3Br4	1	1.4750726	1.070222378	True	False
mp-559766	Cs3LiF4	0.013124257	-2.906566082	False	4.513030005	354.4404756	16	5.6548	False	True	Li	Cs3F4	1	1.5580037	0.085988753	True	False
mp-569238	Cs3LiI4	0.018203996	-1.634236638	False	3.691404953	821.6542096	16	3.8043	False	True	Li	Cs3I4	1	1.0763967	1.187778115	True	False
mp-1213704	Cs3LiPb4	0	-0.247209135	True	5.919027922	692.6355797	16	0.6359	False	True	Li	Cs3Pb4	1	0.3622759	1.057762623	True	False
mp-568137	Cs3Mg2Cl7	0.023854228	-2.280208285	False	3.199670138	360.9436228	12	4.3798	False	False	Mg	Cs3Cl7	1	0.79029346	0.085988753	True	False
mp-720658	Cs3Mg3In(PO3)12	0.000923387	-2.744289017	False	3.068634744	830.1588877	55	4.6657	False	True	Mg	Cs3In(PO3)12	1	2.2895856	0.085988753	True	False
mp-1226446	Cs3MnZn3(PO3)12	0	-2.557438312	True	3.235839964	819.8136572	55	1.2174	False	True	Zn	Cs3Mn(PO3)12	1	1.9196478	0.085988753	True	False
mp-17707	Cs3Na2SnP3	0	-0.370968195	True	3.685582106	1182.832881	36	1.030216115	False	False	Na	Cs3SnP3	1	0.09567185	2.465770483	True	False
mp-607931	Cs3NaLi2(BO3)2	0	-2.323294395	True	3.728983942	492.6924129	28	3.454	False	False	Li	Cs3Na(BO3)2	2	0.41300532	0.085988753	True	False
mp-607931	Cs3NaLi2(BO3)2	0	-2.323294395	True	3.728983942	492.6924129	28	3.454	False	False	Na	Cs3Li2(BO3)2	2	0.4031135	0.085988753	True	False
mp-630851	Cs3NaPb4	0	-0.235768633	True	5.707436765	727.652136	16	0.4757	False	False	Na	Cs3Pb4	1	0.5749511	0.835173368	True	False
mp-1188115	Cs3ZnBr5	0.001477327	-1.838503047	False	4.011616257	714.9820735	18	3.6439	False	False	Zn	Cs3Br5	1	1.6302851	0.174519032	True	False
mp-570262	Cs3ZnCl5	0.000564382	-2.088237692	False	3.423001795	622.2922499	18	4.2844	False	False	Zn	Cs3Cl5	1	1.3842826	0.085988753	True	False
mp-643702	Cs3ZnH5	0.00241925	-0.2995328	False	3.751160821	415.3737693	18	2.7436	False	False	Zn	Cs3H5	1	0.36547023	0.085988753	True	False
mp-1200647	Cs3ZnI5	0	-1.472473412	True	4.157603437	1755.19139	36	3.144855033	False	False	Zn	Cs3I5	1	1.0716118	0.840585411	True	False
mp-561000	Cs4KLiFe2F12	0	-2.949731399	True	4.29045348	355.0360218	20	0	True	False	Li	Cs4KFe2F12	1	3.0672019	0.085988753	True	False
mp-15079	Cs4KLiGa2F12	0	-3.08134047	True	4.203197062	373.3718488	20	6.0451	False	False	Li	Cs4KGa2F12	1	3.2623966	0.085988753	True	False
mp-5476	Cs4Mg3F10	0	-3.412503726	True	4.362428596	604.8616573	34	6.2806	False	False	Mg	Cs2F5	1	2.1081178	0.085988753	True	False
mp-697948	Cs4Mg3H10	0	-0.323291493	True	3.244402653	629.1415304	34	3.2805	False	False	Mg	Cs2H5	1	0.09510746	0.085988753	True	False
mp-690929	Cs4MgZr3(PO4)6	0	-3.066301631	True	4.071397522	1141.526054	76	3.773	False	True	Mg	Cs4Zr3(PO4)6	1	0.026074195	0.085988753	True	False
mp-1228955	Cs4Na2ScGaF12	0	-3.311613235	True	4.386973083	348.3334581	20	6.315586066	False	True	Na	Cs4ScGaF12	1	3.4549956	0.085988753	True	False
mp-562542	Cs4NaHf3H2F19	0	-3.530771471	True	4.714069588	1023.690751	58	6.8635	False	False	Na	Cs4Hf3H2F19	1	4.0701113	0.085988753	True	False
mp-17951	Cs4Zn3F10	0	-2.802724633	True	4.91776543	619.8332599	34	4.6801	False	False	Zn	Cs2F5	1	1.79672	0.085988753	True	False
mp-1019612	Cs4ZnO3	0	-1.415831328	True	5.026767191	852.3138845	32	1.6802	False	False	Zn	Cs4O3	1	0.117514856	0.085988753	True	False
mp-556893	Cs5CaNi4F15	0	-2.834749908	True	4.600276225	883.8987306	50	5.4603	False	False	Ca	Cs5Ni4F15	1	3.4234672	0.085988753	True	False
mp-1203906	Cs5Na(W2N5)2	0	-0.666833318	True	5.714616863	908.3127302	40	1.8355	False	False	Na	Cs5(W2N5)2	1	0.41974184	0.085988753	True	False
mp-557127	Cs6Na2Nb6H36O37	0	-1.848773117	True	3.125026609	1078.206293	87	3.6196	False	True	Na	Cs6Nb6H36O37	1	2.1438375	0.085988753	True	False
mp-1213698	Cs6Na4Tl13	0	-0.208561836	True	6.906280433	852.6867365	23	0	True	True	Na	Cs6Tl13	1	0.004501412	1.653615832	True	False
mp-1226675	Cs8Na4Y3HoCl24	0.000106502	-2.493006938	False	3.27459997	1236.161238	40	5.6659	False	True	Na	Cs8Y3HoCl24	1	1.6601528	0.085988753	True	False
mp-1226690	Cs8Na4Y3HoCl24	0.000348389	-2.492765051	False	3.127934939	1294.123322	40	5.0785	False	True	Na	Cs8Y3HoCl24	1	1.6601528	0.085988753	True	False
mp-1226101	Cs8Na4YHo3Cl24	0	-2.496063668	True	3.318353467	1295.948971	40	5.1015	False	True	Na	Cs8YHo3Cl24	1	1.3761417	0.085988753	True	False
mp-1213699	CsAlZnF6	0	-3.323941459	True	4.190341773	537.8065747	36	5.4077	False	True	Zn	CsAlF6	1	2.0850031	0.085988753	True	False
mp-1225924	CsBa2Zn2F9	0.032969077	-3.303741765	False	5.265088297	223.7237142	14	4.883127389	False	True	Zn	CsBa2F9	1	1.9316256	0.085988753	True	False
mp-1019708	CsBaLiP2O7	0	-2.939747213	True	3.624025659	826.812061	48	4.8878	False	False	Li	CsBaP2O7	1	0.962895	0.085988753	True	False
mp-1201263	CsCa(PO3)3	0	-2.902119883	True	2.730022193	997.286933	56	5.3093	False	False	Ca	Cs(PO3)3	1	2.7627969	0.085988753	True	False
mp-1019714	CsCa10(PO4)7	0	-3.283418606	True	3.221387452	1235.573909	92	5.2034	False	True	Ca	Cs(PO4)7	1	3.6358392	0.085988753	True	False
mp-10347	CsCa2Ta3O10	0.023552848	-3.318698404	False	6.281333996	242.1279025	16	2.1798	False	False	Ca	CsTa3O10	1	1.6124963	0.085988753	True	False
mp-30056	CsCaBr3	0	-2.304029259	True	3.683620996	186.0389335	5	4.3923	False	False	Ca	CsBr3	1	2.7825663	0.645284057	True	False
mp-862701	CsCaCO3F	0	-2.780834533	True	3.570265582	351.6045103	21	4.5255	False	True	Ca	CsCO3F	1	0.8145778	0.085988753	True	False
mp-1096927	CsCaCl3	0.000403222	-2.639542902	False	2.84537564	163.0220799	5	5.3456	False	True	Ca	CsCl3	1	2.4082043	0.085988753	True	False
mp-1097916	CsCaCl3	0.000111732	-2.639834392	False	2.916579019	159.0421696	5	5.3457	False	True	Ca	CsCl3	1	2.4082043	0.085988753	True	False
mp-1206863	CsCaCl3	0	-2.639946124	True	2.926174	317.0413345	10	5.30438573	False	True	Ca	CsCl3	1	2.4082043	0.085988753	True	False
mp-7104	CsCaF3	0	-3.718484557	True	4.133979094	92.37795929	5	6.9004	False	False	Ca	CsF3	1	5.054095	0.085988753	True	False
mp-644203	CsCaH3	0.012165698	-0.495221957	False	2.961552001	98.68709087	5	3.1408	False	False	Ca	CsH3	1	2.8363826	0.085988753	True	False
mp-998333	CsCaI3	0.020802681	-1.820201707	False	3.795831247	242.2223781	5	3.7149	False	True	Ca	CsI3	1	2.2504635	0.65165472	True	False
mp-998428	CsCaI3	0	-1.841004388	True	4.077721818	901.9107359	20	3.6642	False	True	Ca	CsI3	1	2.2504635	1.042304635	True	False
mp-1213688	CsCaI3	0.01000114	-1.831003249	False	3.973677922	925.5257116	20	3.981786142	False	True	Ca	CsI3	1	2.2504635	0.900123954	True	False
mp-2898987	CsCaI3	0.021570151	-1.819434237	False	3.899452022	235.7857633	5	4.3729	False	True	Ca	CsI3	1	2.2504635	0.650460482	True	False
mp-1195977	CsCaP3(HO5)2	0.024561265	-2.598117844	False	2.736628064	1038.605064	68	5.1671	False	False	Ca	CsP3(HO5)2	1	3.2128456	0.085988753	True	False
mp-1213700	CsCaTa6Cl18	0	-1.899360692	True	4.653005412	1353.856828	52	0.1616	False	True	Ca	CsTa6Cl18	1	1.3785707	0.085988753	True	False
mp-1102146	CsDyZnSe3	0	-1.644909311	True	5.324666876	372.7913921	12	2.1541	False	False	Zn	CsDySe3	1	0.6261595	1.578515053	True	False
mp-510462	CsDyZnTe3	0	-1.304693866	True	5.586292116	442.082449	12	1.3714	False	False	Zn	CsDyTe3	1	0.7400143	1.458456993	True	False
mp-7155	CsErZnSe3	0	-1.646174815	True	5.393311557	370.9770828	12	2.1566	False	False	Zn	CsErSe3	1	0.7612222	1.57717371	True	False
mp-569107	CsErZnTe3	0	-1.296922583	True	5.625831257	441.7847952	12	1.3865	False	False	Zn	CsErTe3	1	1.0155021	1.457943797	True	False
mp-1104469	CsGdZnTe3	0	-1.320689206	True	5.471632931	448.1598217	12	0.8743	False	False	Zn	CsGdTe3	1	0.59264594	1.459803224	True	False
mp-505712	CsHoZnSe3	0	-1.645327231	True	5.500727788	362.3268296	12	2.1295	False	False	Zn	CsHoSe3	1	0.8363732	1.579947233	True	False
mp-579556	CsHoZnTe3	0	-1.299726842	True	5.480969631	452.0501204	12	1.3765	False	False	Zn	CsHoTe3	1	1.0441042	1.459125042	True	False
mp-641018	CsK5Zn4Sn5S17	0	-1.084570202	True	3.022004647	949.8840065	32	1.645477544	False	False	Zn	CsK5Sn5S17	1	0.95563877	0.085988753	True	False
mp-510460	CsLaZnTe3	0	-1.366428569	True	4.941940818	483.8670696	12	1.5874	False	False	Zn	CsLaTe3	1	0.54222345	1.467986703	True	False
mp-5990	CsLi(B3O5)2	0.000777007	-2.840786729	False	2.324289361	521.1135259	36	5.0778	False	False	Li	Cs(B3O5)2	1	0.5669069	0.085988753	True	False
mp-1019715	CsLi(B3O5)2	0	-2.841563736	True	2.377491545	509.4523372	36	5.0869	False	True	Li	Cs(B3O5)2	1	0.5669069	0.085988753	True	False
mp-1200805	CsLi(B3O5)2	0.000277332	-2.841286404	False	2.349951488	1030.845641	72	5.007662447	False	True	Li	Cs(B3O5)2	1	0.5669069	0.085988753	True	False
mp-642740	CsLi(H2N)2	0	-0.511404833	True	2.747460124	311.6690227	24	1.997	False	False	Li	Cs(H2N)2	1	1.4881693	0.085988753	True	False
mp-560667	CsLi(PO3)2	0	-2.698358691	True	3.088936499	1280.680399	80	5.6245	False	False	Li	Cs(PO3)2	1	1.5394628	0.085988753	True	False
mp-697181	CsLi2(HO)3	0	-1.694828814	True	3.047184034	215.5894443	18	4.1415	False	False	Li	Cs(HO)3	1	1.7096322	0.085988753	True	False
mp-1182786	CsLi2(HO)3	0.003116893	-1.691711921	False	2.835405632	231.6919686	18	3.6926	False	False	Li	Cs(HO)3	1	1.7096322	0.085988753	True	False
mp-1239118	CsLi2(HO)3	0.037072102	-1.657756713	False	2.694417995	243.8154413	18	3.9995	False	True	Li	Cs(HO)3	1	1.7096322	0.085988753	True	False
mp-559238	CsLi2BS3	0	-1.291387159	True	2.536941999	664.4754867	28	3.0936	False	False	Li	CsBS3	1	0.94085276	0.085988753	True	False
mp-606680	CsLi2Br3	0.015319303	-1.892514862	False	3.6868292	174.0784303	6	5.1083	False	True	Li	CsBr3	1	2.6327226	1.547092438	True	False
mp-2033990	CsLi2Br3	0.005435205	-1.847689993	False	3.692132866	173.8283706	6	5.1162	False	True	Li	CsBr3	1	2.6327226	1.240941882	True	False
mp-569117	CsLi2Cl3	0.020399593	-2.159538783	False	2.893496108	145.2773938	6	5.2393	False	True	Li	CsCl3	1	2.514324	0.085988753	True	False
mp-1190687	CsLi2Cl3	0.00255797	-2.177380406	False	2.702050578	622.2823169	24	6.1976	False	False	Li	CsCl3	1	2.514324	0.085988753	True	False
mp-569055	CsLi2I3	0.017335858	-1.507262404	False	3.835204943	228.3934765	6	4.7094	False	True	Li	CsI3	1	2.2386715	1.12101841	True	False
mp-571666	CsLi3Cl4	0.030281537	-2.139866505	False	2.611636054	375.8230142	16	5.2744	False	True	Li	CsCl4	1	2.7145958	0.085988753	True	False
mp-1184020	CsLi3I4	0.010985521	-1.488044267	False	3.697653417	593.9937027	16	4.518	False	True	Li	CsI4	1	2.7865624	0.905638099	True	False
mp-1019716	CsLi4(BO2)5	0.00274445	-2.724123129	False	2.314473993	1075.379773	80	4.4885	False	False	Li	Cs(BO2)5	1	0.74258226	0.085988753	True	False
mp-555082	CsLi5(BO3)2	0	-2.4985219	True	2.77148698	341.7902777	28	3.4975	False	False	Li	Cs(BO3)2	1	1.3540826	0.085988753	True	False
mp-1195536	CsLi5Mn(P2O7)2	0	-2.700472153	True	2.878044459	1316.490913	100	4.2638	False	False	Li	CsMn(P2O7)2	1	3.632035	0.085988753	True	False
mp-18704	CsLiBeF4	0	-3.352392148	True	3.249132074	459.6623737	28	6.8736	False	False	Li	CsBeF4	1	3.8389668	0.085988753	True	False
mp-23057	CsLiBr2	0.007108616	-1.936695364	False	3.733198562	266.5745828	8	4.1375	False	False	Li	CsBr2	1	2.316485	0.280318201	True	False
mp-23364	CsLiCl2	0.009163352	-2.190355692	False	3.081978221	227.1026303	8	5.0329	False	False	Li	CsCl2	1	2.3670642	0.085988753	True	False
mp-1188344	CsLiCl2	0	-2.199519044	True	2.921198649	479.2042204	16	5.1054	False	False	Li	CsCl2	1	2.3670642	0.085988753	True	False
mp-561778	CsLiCrO4	0	-2.094926677	True	3.274139713	519.0158085	28	3.0634	False	False	Li	CsCrO4	1	2.1348426	0.085988753	True	False
mp-7594	CsLiF2	0	-3.004633384	True	4.205519163	280.8839215	16	6.2744	False	False	Li	CsF2	1	3.3418705	0.085988753	True	False
mp-755891	CsLiH4SO5	0.047502466	-1.690709815	False	2.683053699	158.4011238	12	4.5075	False	False	Li	CsH4SO5	1	1.6497777	0.085988753	True	False
mp-1190087	CsLiI2	0.023754327	-1.551980884	False	3.841100814	680.7216885	16	3.7263	False	True	Li	CsI2	1	2.0176184	0.736084521	True	False
mp-1225894	CsLiMnS2	0	-1.248635223	True	3.509412909	122.5098467	5	0.8093	False	True	Li	CsMnS2	1	0.7386892	1.644204617	True	False
mp-551629	CsLiMoO4	0	-2.260392498	True	3.369081933	147.7563147	7	4.424	False	False	Li	CsMoO4	1	1.5431092	0.085988753	True	False
mp-6597	CsLiSO4	0.003316206	-2.298017211	False	3.274646402	478.5080883	28	5.1698	False	False	Li	CsSO4	1	2.5090792	0.085988753	True	False
mp-6726	CsLiSO4	0	-2.301333417	True	3.277752103	478.0546974	28	5.2736	False	False	Li	CsSO4	1	2.5090792	0.085988753	True	False
mp-1204089	CsLiU(PS4)2	0	-1.140355712	True	3.379592049	2052.859429	78	0.114	False	False	Li	CsU(PS4)2	1	0.846074	0.085988753	True	False
mp-1178391	CsLiWO4	0	-2.321442899	True	4.060355509	158.5488052	7	4.4251	False	True	Li	CsWO4	1	0.9687098	0.085988753	True	False
mp-1225887	CsLiZnS2	0	-1.327543826	True	3.752316753	119.2130347	5	2.5019	False	True	Li	CsZnS2	2	0.717665	1.640731454	True	False
mp-1225887	CsLiZnS2	0	-1.327543826	True	3.752316753	119.2130347	5	2.5019	False	True	Zn	CsLiS2	2	0.9105223	1.640731454	True	False
mp-695133	CsMg4Al9(SiO4)9	0.019428332	-3.301908251	False	2.679466483	806.7037503	59	4.044	False	True	Mg	CsAl9(SiO4)9	1	2.0102766	0.085988753	True	False
mp-1225922	CsMgAlF6	0	-3.734241121	True	3.710879648	266.8604686	18	6.8485	False	True	Mg	CsAlF6	1	2.778094	0.085988753	True	False
mp-1193046	CsMgAs(H6O5)2	0	-1.585909123	True	2.581583322	260.0052876	25	4.289667138	False	False	Mg	CsAs(H6O5)2	1	0.16781017	0.085988753	True	False
mp-29750	CsMgBr3	0	-1.973241885	True	3.997105996	329.7912236	10	4.0445	False	False	Mg	CsBr3	1	0.85044956	0.085988753	True	False
